carat	cut	color	clarity	depth	table	price	x	y	z
0.51	Good	E	SI1	63.2	61.0	1343	5.05	5.08	3.2
0.59	Ideal	E	VS1	61.6	57.0	2172	5.35	5.39	3.31
0.73	Ideal	E	SI2	60.9	57.0	2559	5.8	5.83	3.54
1.33	Premium	E	SI2	62.0	57.0	7341	7.15	7.08	4.41
1.57	Very Good	H	SI1	62.0	60.0	10200	7.4	7.44	4.6
1.7	Premium	F	SI1	62.4	57.0	14611	7.61	7.56	4.73
0.32	Ideal	H	VS2	62.0	57.0	648	4.39	4.35	2.71
0.32	Very Good	D	SI1	63.0	57.0	526	4.35	4.38	2.75
1.3	Ideal	G	IF	61.3	56.0	12932	7.03	7.06	4.32
0.51	Ideal	E	VS2	60.9	56.0	1781	5.2	5.15	3.15
0.75	Ideal	H	SI1	62.9	57.0	2523	5.75	5.8	3.63
0.52	Premium	F	VS2	61.4	62.0	1605	5.19	5.16	3.18
0.91	Good	H	VS2	56.9	61.0	3302	6.41	6.24	3.6
1.05	Ideal	F	SI1	62.0	55.0	5457	6.5	6.54	4.04
0.57	Very Good	I	SI1	63.3	56.0	1176	5.29	5.27	3.34
1.01	Very Good	G	VVS2	61.3	61.0	6354	6.32	6.47	3.92
0.31	Ideal	G	SI1	61.6	55.0	563	4.34	4.37	2.68
0.3	Very Good	D	SI2	63.2	57.0	574	4.24	4.21	2.67
0.59	Fair	F	VS2	64.4	56.0	2443	5.31	5.28	3.41
0.3	Ideal	F	VS2	62.3	58.0	569	4.26	4.23	2.64
0.91	Premium	H	SI1	62.2	56.0	3180	6.23	6.18	3.86
2.14	Premium	J	SI2	58.4	58.0	10306	8.52	8.5	4.97
1.51	Very Good	I	SI1	61.6	58.0	9283	7.35	7.3	4.51
0.48	Good	G	VS1	57.8	60.9	1262	5.12	5.19	2.97
0.35	Ideal	I	VVS2	62.3	57.0	614	4.49	4.53	2.81
0.58	Ideal	F	VS2	60.2	57.0	1706	5.43	5.48	3.28
0.31	Premium	E	VS1	60.5	59.0	942	4.37	4.36	2.64
0.78	Good	F	SI2	62.7	61.0	2444	5.8	5.84	3.65
0.33	Ideal	H	VS1	60.2	57.0	743	4.54	4.5	2.72
0.51	Ideal	E	VS2	62.2	57.0	1656	5.08	5.11	3.17
0.27	Ideal	E	VVS1	61.7	57.0	846	4.16	4.14	2.56
1.23	Premium	G	VS1	62.8	56.0	8381	6.86	6.81	4.29
0.54	Premium	G	VS2	62.0	58.0	1637	5.21	5.18	3.22
1.3	Premium	J	SI1	61.8	59.0	5438	6.99	6.95	4.31
1.76	Ideal	I	VS1	62.0	57.0	11616	7.71	7.74	4.79
0.34	Premium	I	SI1	61.3	61.0	574	4.49	4.45	2.74
0.31	Ideal	E	VVS1	61.0	57.0	903	4.39	4.37	2.67
1.01	Ideal	G	VS2	62.7	54.0	6937	6.43	6.47	4.04
1.07	Premium	F	VS1	62.4	58.0	7232	6.52	6.49	4.06
1.38	Premium	J	VS2	60.2	59.0	6175	7.29	7.19	4.36
2.01	Fair	H	SI2	65.8	63.0	13587	7.77	7.68	5.08
0.36	Good	H	VS2	63.7	55.0	568	4.49	4.52	2.87
0.4	Premium	D	VVS2	60.8	59.0	1263	4.76	4.81	2.91
0.56	Ideal	G	IF	62.0	54.0	2321	5.3	5.32	3.29
0.52	Ideal	E	SI1	61.4	57.0	1330	5.15	5.18	3.17
0.53	Ideal	F	IF	61.3	57.0	2682	5.21	5.19	3.19
0.72	Very Good	E	SI1	62.6	59.0	2474	5.66	5.71	3.56
0.32	Ideal	E	IF	62.0	55.0	944	4.37	4.41	2.72
1.02	Premium	G	SI2	62.5	59.0	4370	6.42	6.37	4.0
0.31	Premium	E	SI1	62.7	58.0	605	4.35	4.32	2.72
1.25	Premium	H	SI2	60.5	61.0	4200	6.97	6.91	4.2
0.25	Very Good	F	VS1	59.7	57.0	436	4.13	4.21	2.49
0.94	Very Good	E	SI2	62.0	60.0	3963	6.19	6.22	3.85
0.39	Ideal	H	VVS2	62.1	54.3	853	4.63	4.69	2.9
0.34	Ideal	E	VS2	62.0	56.0	646	4.46	4.48	2.77
0.42	Very Good	E	SI1	62.8	59.0	773	4.74	4.78	2.99
0.72	Ideal	G	VS1	61.5	57.0	3478	5.74	5.79	3.54
0.5	Premium	E	VS2	62.7	59.0	1559	5.02	5.06	3.16
1.26	Good	J	VS2	63.2	57.3	5211	6.81	6.86	4.32
1.09	Ideal	G	VS1	60.4	58.0	8296	6.67	6.7	4.04
0.72	Fair	I	VVS2	65.7	57.0	2131	5.56	5.64	3.68
2.3	Ideal	H	SI2	61.6	56.0	18304	8.48	8.52	5.24
0.41	Premium	H	SI1	60.0	61.0	876	4.83	4.77	2.88
0.38	Good	G	VS1	63.9	60.0	962	4.59	4.52	2.91
1.26	Ideal	G	VS1	61.9	55.0	9907	6.96	6.91	4.29
0.73	Premium	H	SI2	60.5	57.0	1824	5.84	5.76	3.51
0.71	Very Good	D	VS1	62.5	58.0	3333	5.68	5.71	3.56
0.9	Very Good	D	VS2	63.2	58.0	4712	6.16	6.09	3.87
0.96	Good	H	SI2	60.1	64.0	3548	6.43	6.35	3.84
1.51	Ideal	G	VS1	60.6	57.0	14375	7.38	7.48	4.5
1.12	Very Good	I	VS2	63.9	52.0	4914	6.58	6.65	4.23
0.25	Fair	E	VS1	55.2	64.0	361	4.21	4.23	2.33
1.3	Premium	I	IF	61.8	58.0	7621	6.95	7.0	4.31
1.51	Ideal	I	SI1	59.4	61.0	8396	7.52	7.46	4.45
0.31	Ideal	F	VS2	62.2	56.0	583	4.36	4.39	2.72
0.38	Premium	H	VS2	60.6	58.0	898	4.7	4.68	2.84
0.78	Fair	E	SI2	66.9	57.0	2721	5.7	5.66	3.6
0.3	Premium	F	VS1	61.0	60.0	709	4.3	4.22	2.6
0.77	Ideal	D	SI1	62.5	56.0	3345	5.86	5.91	3.68
1.22	Ideal	F	VVS2	62.7	54.0	11880	6.79	6.84	4.27
1.64	Ideal	G	VVS2	61.8	56.0	17604	7.59	7.6	4.69
0.7	Very Good	G	VVS2	63.6	57.0	2681	5.59	5.63	3.57
1.33	Premium	G	VS1	62.7	58.0	9876	7.01	6.96	4.38
0.71	Good	H	SI1	63.5	57.0	2096	5.64	5.67	3.59
0.71	Ideal	H	SI2	62.6	56.0	1800	5.75	5.69	3.58
1.51	Very Good	F	SI1	59.4	57.0	10838	7.48	7.57	4.47
1.03	Very Good	D	SI2	61.3	61.0	4679	6.46	6.49	3.97
0.6	Premium	H	SI1	62.0	56.0	1433	5.44	5.4	3.36
0.35	Ideal	I	VS1	61.7	54.0	571	4.54	4.57	2.81
1.04	Very Good	I	SI2	59.6	57.0	3603	6.6	6.62	3.94
0.51	Very Good	F	VS2	63.1	57.0	1574	5.1	5.08	3.21
0.92	Premium	F	SI2	59.3	61.0	3864	6.36	6.29	3.75
1.3	Very Good	G	VS1	62.5	57.0	9837	6.92	6.96	4.34
1.6	Ideal	G	VVS1	60.8	56.0	16339	7.58	7.54	4.6
1.86	Very Good	H	SI2	62.3	57.0	11416	7.82	7.85	4.88
0.57	Premium	F	VS1	61.3	58.0	1915	5.38	5.26	3.26
0.32	Very Good	H	SI2	63.1	56.0	517	4.37	4.34	2.75
1.0	Premium	H	SI1	61.8	59.0	4150	6.4	6.35	3.94
1.52	Very Good	H	SI2	62.7	57.0	8194	7.32	7.36	4.6
0.53	Good	H	SI1	63.9	55.0	1242	5.19	5.14	3.3
0.9	Premium	E	SI1	59.1	62.0	4385	6.33	6.3	3.73
0.5	Ideal	E	VVS2	62.4	54.0	2346	5.11	5.09	3.18
1.5	Premium	F	VS1	59.6	60.0	15338	7.41	7.49	4.44
1.01	Very Good	G	SI2	60.8	63.0	3577	6.4	6.36	3.88
2.01	Good	F	SI2	62.2	57.0	16410	7.91	7.97	4.94
0.7	Premium	I	VVS1	61.2	58.0	2536	5.72	5.65	3.48
0.4	Very Good	F	SI1	62.7	57.0	737	4.68	4.7	2.94
1.5	Very Good	E	SI1	61.4	59.0	11533	7.24	7.41	4.5
1.54	Premium	F	SI1	60.9	59.0	11897	7.56	7.46	4.57
1.21	Ideal	F	SI1	61.2	59.0	7349	6.8	6.85	4.18
1.5	Fair	E	SI1	58.2	66.0	11128	7.45	7.4	4.32
1.08	Premium	G	SI2	62.3	56.0	4627	6.6	6.52	4.09
0.54	Ideal	F	VS2	62.2	57.0	1662	5.21	5.24	3.25
1.14	Ideal	G	VS1	61.4	57.0	8346	6.75	6.81	4.16
0.91	Very Good	I	SI2	63.4	58.0	3006	6.08	6.12	3.87
0.96	Premium	G	SI2	59.3	58.0	4204	6.49	6.43	3.83
0.42	Very Good	G	VVS2	58.5	63.0	1181	4.9	4.88	2.86
0.32	Ideal	G	VS1	61.3	57.0	645	4.37	4.4	2.69
0.26	Ideal	H	VVS1	61.2	56.0	600	4.16	4.11	2.53
2.39	Premium	H	SI1	60.6	58.0	16687	8.65	8.58	5.22
1.02	Premium	G	SI1	61.0	59.0	4633	6.44	6.48	3.94
1.1	Ideal	D	VVS2	62.2	57.0	11654	6.58	6.54	4.08
0.55	Ideal	E	VS1	61.2	54.0	1996	5.3	5.32	3.25
1.09	Ideal	G	I1	61.0	56.0	3549	6.62	6.66	4.05
0.41	Very Good	D	SI1	63.4	56.0	907	4.76	4.73	3.01
1.13	Ideal	D	VVS2	62.3	54.0	12788	6.64	6.7	4.16
0.35	Good	E	SI2	64.0	55.0	454	4.45	4.49	2.86
0.51	Ideal	E	VS2	62.0	54.0	1614	5.16	5.13	3.19
1.01	Premium	D	SI2	61.0	62.0	4939	6.43	6.39	3.91
0.4	Premium	H	VS1	62.6	58.0	1035	4.71	4.68	2.94
0.58	Very Good	E	SI2	59.0	62.0	1377	5.46	5.49	3.23
0.35	Ideal	I	VS2	61.7	57.0	630	4.56	4.52	2.8
0.54	Ideal	H	VS1	61.8	56.0	1709	5.21	5.25	3.23
1.0	Very Good	F	SI1	60.3	61.0	4620	6.38	6.43	3.86
0.3	Ideal	G	VVS2	62.5	53.0	655	4.31	4.33	2.7
0.78	Ideal	D	VS2	62.2	55.0	3864	5.87	5.97	3.68
0.31	Good	H	VS1	63.1	58.0	544	4.26	4.3	2.7
0.31	Very Good	H	VS2	63.0	57.0	489	4.32	4.34	2.73
1.5	Very Good	G	SI2	63.1	57.0	9384	7.29	7.25	4.59
0.56	Ideal	F	VS2	62.1	57.0	1723	5.28	5.29	3.28
0.73	Ideal	E	SI1	60.5	57.0	2644	5.85	5.88	3.55
0.96	Good	H	SI2	56.7	62.0	3611	6.51	6.39	3.66
1.53	Very Good	D	SI2	62.9	56.0	9001	7.25	7.31	4.58
0.55	Very Good	E	SI1	63.0	59.0	1406	5.25	5.17	3.28
0.71	Very Good	H	VS2	59.2	63.0	2428	5.81	5.85	3.45
0.28	Very Good	E	VVS1	60.9	60.0	612	4.25	4.26	2.59
0.7	Ideal	H	SI1	60.4	56.0	2815	5.75	5.81	3.49
1.52	Good	G	VS2	63.3	57.0	11235	7.27	7.32	4.62
1.02	Good	F	SI2	63.8	53.0	4238	6.46	6.37	4.09
1.06	Premium	G	VS2	60.1	58.0	6325	6.67	6.64	4.0
1.21	Ideal	G	VS1	62.5	57.0	6025	6.77	6.7	4.21
0.41	Premium	G	VVS2	61.4	58.0	1007	4.75	4.8	2.93
0.3	Very Good	E	VVS2	61.3	59.0	789	4.3	4.32	2.64
0.35	Ideal	F	VS2	61.9	54.0	706	4.5	4.54	2.8
0.4	Premium	E	VS1	60.3	58.0	1053	4.8	4.82	2.9
0.55	Premium	G	VS1	62.0	57.0	1881	5.3	5.25	3.27
0.34	Ideal	G	VVS2	62.0	55.0	722	4.47	4.5	2.78
0.32	Ideal	E	VS2	62.1	56.0	702	4.38	4.41	2.73
0.5	Very Good	F	SI2	61.4	61.0	1068	5.09	5.14	3.14
2.01	Very Good	J	SI1	61.6	60.0	12084	7.99	8.02	4.93
0.23	Ideal	F	VVS2	61.0	57.0	530	3.98	4.02	2.44
0.54	Very Good	E	VVS2	63.3	60.0	1955	5.1	5.17	3.25
0.41	Premium	F	VS2	62.8	58.0	1107	4.73	4.69	2.96
1.27	Ideal	F	VS2	62.8	56.0	6543	6.9	6.86	4.32
1.27	Premium	J	VS1	62.6	59.0	5618	6.92	6.88	4.32
0.5	Ideal	E	VS2	61.4	57.0	1746	5.11	5.08	3.13
1.62	Premium	F	VS2	61.1	60.0	14961	7.57	7.56	4.62
0.7	Fair	H	SI1	65.5	57.0	2048	5.53	5.59	3.64
1.03	Ideal	I	SI1	61.1	55.0	4782	6.53	6.57	4.0
1.14	Premium	G	VS2	61.2	58.0	6619	6.75	6.71	4.12
1.0	Very Good	E	SI1	63.4	58.0	4805	6.29	6.26	3.98
0.44	Premium	G	VS2	60.6	58.0	1063	4.96	4.9	2.99
1.28	Premium	E	IF	59.8	59.0	15806	7.1	7.07	4.24
0.31	Very Good	I	VS1	63.5	57.0	628	4.28	4.26	2.71
0.3	Very Good	H	SI2	63.4	55.0	422	4.26	4.22	2.69
0.5	Fair	G	VS1	65.9	57.0	1373	5.0	4.87	3.25
0.54	Premium	D	VVS2	62.0	59.0	2505	5.17	5.22	3.22
1.54	Premium	G	VS2	61.1	59.0	12308	7.44	7.4	4.53
0.9	Good	G	SI1	60.2	63.0	3921	6.16	6.2	3.72
0.5	Very Good	E	SI2	62.4	57.0	1154	5.03	5.07	3.15
1.04	Ideal	F	SI1	59.9	56.0	4403	6.64	6.58	3.96
0.51	Premium	E	SI2	60.7	56.0	1211	5.21	5.17	3.15
1.1	Ideal	J	SI1	61.5	55.0	4390	6.65	6.68	4.1
2.3	Premium	I	VS2	61.8	60.0	18239	8.47	8.39	5.21
1.12	Premium	F	SI2	60.5	59.0	4570	6.73	6.79	4.09
0.84	Premium	E	SI2	62.4	58.0	2574	5.99	5.97	3.74
1.24	Premium	D	SI2	59.1	59.0	5969	7.03	6.98	4.14
0.3	Premium	H	SI1	61.3	61.0	540	4.27	4.25	2.61
0.3	Premium	D	VS2	61.0	58.0	710	4.32	4.34	2.64
2.07	Ideal	I	SI2	62.0	55.0	16337	8.22	8.12	5.07
0.25	Ideal	G	VVS2	62.1	57.0	525	4.01	4.07	2.5
0.52	Ideal	D	VS2	61.8	55.0	1919	5.19	5.16	3.2
0.9	Very Good	G	VS2	63.4	59.0	4135	6.08	6.13	3.87
0.24	Very Good	E	VS2	61.5	58.0	419	4.02	4.05	2.48
0.96	Ideal	F	VS1	61.2	56.0	5767	6.34	6.38	3.89
1.03	Premium	H	VS1	62.0	59.0	5624	6.48	6.45	4.01
0.53	Good	E	SI1	63.6	56.0	1156	5.19	5.1	3.27
0.33	Ideal	G	VS2	61.4	56.1	604	4.42	4.45	2.73
0.25	Very Good	D	VS2	61.1	60.0	399	4.07	4.11	2.5
0.42	Premium	D	SI1	61.1	60.0	1040	4.83	4.79	2.94
0.91	Good	E	VS2	63.1	58.0	4345	6.13	6.19	3.89
1.0	Premium	F	SI1	61.4	62.0	4939	6.36	6.32	3.89
2.08	Ideal	H	SI1	58.7	60.0	18760	8.36	8.4	4.92
0.37	Fair	F	IF	52.3	61.0	1166	4.96	4.91	2.58
1.56	Premium	J	VS1	61.1	59.0	8476	7.52	7.49	4.58
1.24	Premium	H	SI1	60.2	60.0	6686	6.91	6.94	4.17
0.51	Ideal	G	VS1	59.0	59.0	1632	5.25	5.28	3.11
1.56	Very Good	H	VS2	63.1	60.0	11039	7.43	7.34	4.66
0.31	Ideal	E	SI1	63.0	57.0	698	4.32	4.29	2.71
0.73	Ideal	E	SI2	61.2	54.0	2581	5.88	5.86	3.59
0.31	Good	G	SI1	63.2	54.0	462	4.31	4.33	2.73
0.71	Ideal	F	VVS1	61.4	56.0	5019	5.75	5.78	3.54
0.49	Ideal	D	VS1	62.3	55.0	1934	5.03	5.05	3.14
2.01	Ideal	H	SI1	61.5	55.0	14837	8.11	8.06	4.97
0.3	Ideal	I	VS2	61.3	58.0	438	4.3	4.31	2.64
0.51	Ideal	E	SI2	61.3	61.0	1128	5.13	5.15	3.15
1.02	Good	G	VS2	63.6	57.0	5816	6.38	6.41	4.07
0.32	Ideal	I	SI1	60.9	55.0	404	4.45	4.48	2.72
0.72	Good	F	SI1	63.1	56.0	2647	5.67	5.68	3.58
0.7	Ideal	E	VS2	61.5	56.0	2940	5.73	5.68	3.51
0.3	Ideal	E	VS1	62.1	58.0	694	4.26	4.28	2.65
0.43	Ideal	F	VVS1	60.3	59.0	1261	4.89	4.93	2.96
0.3	Ideal	F	VS2	61.6	57.0	605	4.3	4.33	2.66
1.09	Ideal	I	VS1	61.4	56.0	6225	6.61	6.66	4.07
0.56	Ideal	E	VS2	61.4	57.0	1882	5.35	5.31	3.27
1.63	Ideal	H	VS2	62.4	55.0	12155	7.53	7.57	4.71
1.22	Ideal	H	SI2	61.0	57.0	5502	6.88	6.93	4.2
0.52	Ideal	E	VS1	61.8	55.0	1844	5.17	5.22	3.21
1.02	Premium	G	SI1	60.8	58.0	4633	6.46	6.5	3.94
0.41	Premium	I	VVS2	62.9	58.0	1061	4.74	4.71	2.97
1.15	Premium	E	SI2	62.5	58.0	4328	6.72	6.65	4.18
0.71	Ideal	I	SI1	61.9	56.0	2660	5.71	5.74	3.54
0.75	Good	G	SI2	63.9	62.0	2115	5.66	5.61	3.6
0.33	Ideal	G	VVS1	62.3	55.0	1040	4.44	4.42	2.76
1.12	Ideal	D	I1	60.6	55.0	4139	6.73	6.76	4.09
1.14	Ideal	F	I1	61.7	57.0	3755	6.67	6.7	4.13
0.34	Ideal	E	VVS1	61.9	56.0	1084	4.51	4.47	2.78
1.41	Premium	G	VS1	62.1	59.0	11347	7.1	7.06	4.4
0.3	Ideal	G	VVS2	63.0	57.0	878	4.32	4.28	2.71
0.38	Very Good	G	VS2	62.5	56.0	775	4.59	4.63	2.88
0.35	Ideal	F	VS2	62.1	57.0	706	4.53	4.55	2.82
1.01	Premium	D	VS1	61.8	54.0	8201	6.44	6.38	3.96
1.31	Premium	H	SI2	61.4	60.0	6236	7.04	7.0	4.31
0.42	Ideal	D	VVS1	61.8	55.0	1621	4.85	4.83	2.99
1.1	Premium	H	SI2	60.9	57.0	4558	6.67	6.62	4.05
1.01	Good	G	SI1	63.8	56.0	4504	6.32	6.37	4.05
0.4	Ideal	G	VVS1	61.2	56.0	1123	4.75	4.79	2.92
0.5	Fair	E	SI1	65.1	58.0	1114	5.04	4.94	3.25
0.41	Ideal	D	SI1	61.6	55.0	1015	4.8	4.78	2.95
0.33	Premium	I	VS2	60.6	58.0	463	4.44	4.47	2.7
0.8	Good	D	SI2	64.0	60.0	2229	5.91	5.81	3.75
0.77	Premium	E	VS2	60.5	59.0	3291	5.92	5.98	3.6
1.0	Good	G	SI1	63.3	60.0	4543	6.24	6.33	3.98
0.53	Very Good	E	IF	59.8	60.0	2542	5.28	5.35	3.18
0.9	Premium	H	VVS2	62.0	58.0	4432	6.13	6.16	3.81
0.77	Very Good	J	VS2	62.1	62.0	1843	5.82	5.87	3.63
1.82	Very Good	G	SI2	61.3	58.0	11971	7.83	7.94	4.83
0.38	Premium	F	VVS1	61.6	58.0	1200	4.63	4.66	2.86
0.5	Ideal	E	SI1	62.4	56.0	1259	5.03	5.07	3.15
0.5	Premium	F	VVS2	60.6	58.0	1814	5.2	5.1	3.12
0.57	Very Good	D	VS2	60.4	57.0	1651	5.35	5.38	3.24
0.23	Very Good	G	VS2	62.8	53.0	369	3.91	3.93	2.46
0.4	Premium	E	VS2	60.7	60.0	912	4.7	4.75	2.87
1.52	Ideal	J	SI2	62.7	56.0	6089	7.28	7.2	4.54
0.77	Very Good	I	VS1	62.2	59.0	2682	5.83	5.85	3.63
0.58	Ideal	F	VS1	60.6	55.0	2117	5.41	5.48	3.3
0.57	Very Good	E	VS1	59.1	57.0	2008	5.43	5.5	3.23
0.53	Very Good	G	SI1	60.2	57.0	1367	5.22	5.28	3.16
0.52	Very Good	D	SI1	61.6	58.0	1429	5.14	5.22	3.19
0.71	Premium	D	VS1	58.1	62.0	3090	5.89	5.84	3.41
1.52	Very Good	G	SI1	62.4	60.0	11014	7.25	7.34	4.55
0.73	Ideal	F	VS1	61.1	57.0	3140	5.8	5.89	3.57
1.4	Premium	G	SI2	60.6	58.0	5723	7.26	7.22	4.39
0.33	Very Good	F	VS2	62.4	57.0	666	4.39	4.43	2.75
0.59	Ideal	F	VS2	61.0	56.0	1828	5.41	5.44	3.31
0.54	Ideal	G	SI2	61.8	55.0	1028	5.23	5.26	3.24
1.71	Good	G	SI2	63.7	57.0	6847	7.54	7.5	4.79
0.8	Very Good	H	SI1	63.0	57.0	3005	5.89	5.95	3.73
0.92	Ideal	H	SI2	60.5	57.0	3854	6.3	6.29	3.81
0.83	Ideal	E	SI1	61.6	56.0	3775	6.03	6.05	3.72
0.32	Ideal	G	VVS2	62.1	55.0	730	4.35	4.38	2.71
0.3	Ideal	D	VS2	61.6	57.0	911	4.33	4.3	2.66
0.31	Premium	G	VVS1	59.9	62.0	1046	4.37	4.35	2.61
1.02	Very Good	H	SI1	63.0	58.0	4617	6.34	6.4	4.01
0.9	Ideal	I	VS1	60.9	60.0	4492	6.2	6.24	3.79
0.81	Ideal	I	SI2	61.7	59.0	2386	5.92	6.0	3.68
1.11	Premium	G	VS2	60.8	58.0	6713	6.7	6.65	4.06
0.3	Ideal	G	IF	61.4	57.0	863	4.3	4.33	2.65
0.31	Ideal	D	SI2	62.0	56.0	593	4.35	4.33	2.69
1.01	Good	E	SI2	63.3	58.0	4149	6.29	6.35	4.0
0.9	Good	E	SI1	63.1	61.0	4165	6.14	6.18	3.89
1.62	Premium	G	VS1	60.7	58.0	14447	7.62	7.54	4.6
0.3	Ideal	D	VS2	61.0	55.0	710	4.33	4.36	2.65
1.01	Premium	H	VS2	59.1	58.0	5166	6.58	6.59	3.89
0.4	Ideal	G	VS1	62.8	56.0	1125	4.7	4.67	2.94
0.75	Very Good	H	SI2	61.9	56.0	2228	5.79	5.87	3.61
1.24	Very Good	I	SI1	60.0	59.0	5584	6.98	7.01	4.2
0.56	Ideal	G	VS2	60.8	55.0	1662	5.33	5.37	3.25
0.7	Premium	F	VS1	62.1	60.0	2792	5.71	5.65	3.53
1.01	Premium	F	SI2	60.6	60.0	4121	6.46	6.5	3.93
1.11	Very Good	J	VS2	63.2	59.0	3730	6.55	6.46	4.11
0.24	Ideal	G	IF	61.8	55.0	559	3.99	4.02	2.47
0.32	Premium	D	SI1	60.9	60.0	589	4.39	4.41	2.68
0.57	Ideal	D	VS2	61.8	57.0	1955	5.29	5.32	3.28
1.74	Ideal	D	SI2	59.7	55.0	9880	7.9	7.84	4.7
1.15	Very Good	H	SI2	63.2	58.0	4767	6.64	6.68	4.21
0.73	Premium	F	SI2	58.3	58.0	2393	5.95	5.91	3.46
0.31	Ideal	G	VVS2	61.3	56.0	687	4.37	4.41	2.69
0.7	Very Good	F	VS1	62.8	59.0	3053	5.65	5.69	3.56
0.71	Fair	G	VS2	65.7	56.0	2274	5.51	5.54	3.63
0.79	Ideal	H	VVS1	62.0	56.0	3675	5.92	5.96	3.68
0.32	Ideal	G	IF	61.3	56.0	918	4.4	4.44	2.71
0.53	Ideal	D	VS2	60.8	56.0	2067	5.24	5.27	3.2
0.7	Good	D	SI2	63.6	62.0	2247	5.61	5.55	3.55
1.52	Premium	G	SI1	62.2	58.0	8512	7.39	7.33	4.58
0.31	Premium	H	VVS2	62.4	59.0	625	4.31	4.35	2.7
0.39	Very Good	E	VS1	59.7	56.0	883	4.8	4.85	2.88
0.54	Ideal	H	VS2	60.1	57.0	1439	5.33	5.28	3.19
0.71	Ideal	E	SI1	60.8	57.0	3360	5.8	5.84	3.54
0.38	Ideal	E	VS1	61.9	55.2	979	4.62	4.65	2.87
0.32	Ideal	D	VS2	62.3	57.0	758	4.39	4.41	2.74
1.02	Premium	F	SI1	62.5	56.0	4884	6.44	6.35	4.0
0.4	Good	I	VS1	63.5	55.0	687	4.67	4.71	2.98
1.21	Premium	J	VS2	61.9	59.0	5096	6.84	6.77	4.21
0.71	Ideal	I	VS2	62.3	59.0	2233	5.68	5.71	3.55
0.7	Premium	E	VS1	62.2	58.0	2800	5.6	5.66	3.5
0.7	Ideal	H	VS1	61.2	55.0	3185	5.71	5.76	3.51
0.5	Ideal	E	VS2	61.4	55.0	1614	5.12	5.14	3.15
0.5	Premium	E	VS2	60.5	60.0	1699	5.13	5.09	3.09
0.72	Fair	J	SI2	66.1	55.0	1762	5.51	5.56	3.66
0.42	Ideal	E	SI1	61.3	57.0	992	4.81	4.79	2.94
0.31	Ideal	G	IF	61.0	56.0	924	4.37	4.38	2.67
2.09	Ideal	H	SI2	62.0	59.0	15589	8.15	8.2	5.07
0.9	Fair	F	SI2	69.0	59.0	2536	5.89	5.82	4.04
0.3	Premium	I	VS1	61.6	60.0	608	4.3	4.27	2.64
0.51	Good	D	SI2	57.7	60.0	1202	5.31	5.26	3.05
0.36	Premium	E	VS2	61.3	60.0	789	4.54	4.59	2.8
1.06	Premium	J	SI2	62.9	59.0	3391	6.43	6.39	4.03
0.3	Premium	G	VS1	62.5	55.0	776	4.32	4.25	2.68
1.05	Very Good	G	SI1	59.7	58.0	5019	6.6	6.66	3.96
2.0	Very Good	J	SI2	62.6	57.0	12342	7.95	7.99	4.99
2.06	Good	J	SI1	64.1	56.0	11746	7.97	8.09	5.15
1.2	Ideal	J	SI2	62.5	57.0	4516	6.8	6.74	4.23
0.75	Ideal	E	SI1	61.4	55.0	3049	5.8	5.86	3.58
1.24	Ideal	H	VS1	62.6	54.0	7222	6.88	6.84	4.29
0.9	Ideal	G	VS1	61.4	57.0	4479	6.18	6.32	3.84
0.92	Premium	F	I1	60.7	58.0	2607	6.29	6.26	3.81
1.54	Very Good	F	SI2	61.1	58.0	8893	7.36	7.47	4.53
0.24	Very Good	E	VVS2	62.4	54.0	608	3.96	3.99	2.48
0.32	Very Good	H	VVS2	62.4	56.0	596	4.35	4.37	2.72
1.01	Ideal	E	VS2	61.9	57.0	7013	6.43	6.37	3.96
0.4	Ideal	H	VS2	61.6	57.0	800	4.71	4.74	2.91
0.43	Ideal	F	VVS2	61.9	56.0	1250	4.87	4.82	3.0
0.77	Very Good	J	VVS1	62.8	58.0	2532	5.78	5.84	3.65
0.46	Ideal	F	SI1	62.5	56.0	953	4.92	4.94	3.08
0.7	Premium	D	SI1	61.2	58.0	2512	5.74	5.7	3.5
1.01	Premium	G	SI2	61.9	59.0	4327	6.46	6.39	3.98
0.32	Very Good	I	SI1	63.1	56.0	554	4.39	4.36	2.76
1.53	Ideal	G	SI2	62.3	56.0	9468	7.39	7.34	4.59
1.0	Premium	D	VVS2	61.6	60.0	10046	6.41	6.36	3.93
1.2	Very Good	I	SI1	63.8	57.0	5352	6.64	6.72	4.26
0.57	Ideal	I	VS1	61.0	56.0	1665	5.37	5.41	3.29
1.01	Very Good	D	SI2	64.0	56.0	5166	6.3	6.38	4.06
1.03	Good	J	SI2	56.2	62.0	3188	6.69	6.73	3.77
1.51	Premium	G	VS2	62.5	59.0	12872	7.34	7.28	4.57
0.36	Premium	E	SI2	60.6	59.0	648	4.61	4.57	2.78
1.7	Good	G	VS1	63.5	56.0	14445	7.53	7.64	4.82
0.91	Very Good	F	SI1	62.2	57.0	4108	6.19	6.25	3.87
0.3	Ideal	H	IF	62.0	57.0	764	4.26	4.29	2.65
1.01	Very Good	E	VS1	62.0	57.0	6996	6.46	6.38	3.98
1.2	Very Good	I	SI2	60.3	57.0	4514	6.88	6.95	4.17
1.5	Fair	I	I1	66.1	57.0	4704	7.12	7.04	4.68
0.9	Fair	J	SI1	64.6	61.0	2438	5.92	5.87	3.81
0.41	Very Good	H	VVS1	62.0	56.0	1166	4.77	4.81	2.97
